"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1688,1688,-201,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,1,"",0.085958,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1551,1551,-137,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.143928,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1437,1437,-114,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,2,"",0.182908,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1351,1351,-86,"true","false",,,,,1,"rarb",4,10,5,5,1,4,1,1,1,3,"Complejidad excesiva: 16 > 14.",0.197901,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1246,1246,-105,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,3,"",0.241879,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1215,1215,-31,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.248875,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1165,1165,-50,"true","false",,,,,1,"rarac",5,14,3,3,1,2,1,1,1,5,"Complejidad excesiva: 17 > 14.",0.267866,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1135,1135,-30,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,6,"",0.274862,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1113,1113,-22,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,6,"Complejidad excesiva: 21 > 14.",0.282858,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1075,1075,-38,"true","false",,,,,1,"rarabb",6,14,1,1,1,0,1,1,1,7,"",0.612693,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1761,1761,-128,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,1,"",0.007996,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1620,1620,-141,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,2,"",0.017991,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,3,1,1519,1519,-101,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,3,"",0.024988,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,4,1,1396,1396,-123,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,4,"",0.038981,"ok",""
