"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,best,3,2,600,"max_iter",1969,"28,2,3,27,31|24,11,8,19,25,7,23,20,26|32,14,5,9,29,10,1,22,12|18,4,15,21,17,6|13,30,16","false","generated_inside_algorithm",1457,1457,120.423599,10,3,0,0,7,3,14,3.890094,7,0,"true","ok","",5.600000,17,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,best,3,2,600,"max_iter",1772,"26,32,21,31,30,29,15,28|19,7,25,23,14,2,11|20,10,4,17,1,27|12,3,9,5,13,18,8|22,6,16,24","false","generated_inside_algorithm",1043,1043,57.791225,10,6,0,0,4,6,19,2.812068,8,0,"true","ok","",5.400000,16.300000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,6,10,6,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,best,3,2,600,"max_iter",1831,"18,19,26,13,6,21,30|11,32,1,8,28,5,22,29,16,4|2,3,20,23,14,12,24|25,17,9,27,10|7,31,15","false","generated_inside_algorithm",1128,1128,70.650528,10,6,0,0,4,6,21,2.450058,9,0,"true","ok","",4.800000,15,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,6,10,6,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,best,3,2,600,"max_iter",1661,"29,11,28,23,5,16,30,10|14,13,3,15,24,2|4,22,12,21,8,26,17,18|20,32,19,1,6,27,31|9,25,7","false","generated_inside_algorithm",1071,1071,62.027233,10,7,0,0,3,7,21,2.354054,10,0,"true","ok","",4.700000,15,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,best,3,2,600,"max_iter",1680,"32,26,1,22,13,3,25,30|20,16,29,28,4,18,21,19,12|11,14,17,5,6,24,10|23,15,27,7,2|8,9,31","false","generated_inside_algorithm",1129,1129,70.801819,10,6,0,0,4,6,15,2.354056,10,0,"true","ok","",4.700000,14.100000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,best,3,2,600,"max_iter",1799,"32,10,12,28,18,1,19,4,5|17,2,16,13,30|26,24,23,6,22,7,3|31,29,25,21,20,9,14,11|27,8,15","false","generated_inside_algorithm",1116,1116,68.835098,10,7,0,0,3,7,13,1.793040,10,0,"true","ok","",4.700000,13.800000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,best,3,2,600,"max_iter",1686,"32,14,5,8,9,28,16,17,26|15,24,12,1,29,2,13|11,21,23,30,27,20,25|7,10,22,4,19,18|3,31,6","false","generated_inside_algorithm",1023,1023,54.765503,10,8,0,0,2,8,20,1.373033,10,0,"true","ok","",4.500000,13.800000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,best,3,2,600,"max_iter",1957,"7,4,31,26,12,9,19|1,24,29,2,18,25,13|32,6,17,23,3,28,14|5,20,11,10,21,15,8,22|30,16,27","false","generated_inside_algorithm",1130,1130,70.953102,10,8,0,0,2,8,13,2.626059,10,0,"true","ok","",5.200000,16.600000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,8,10,8,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,best,3,2,600,"max_iter",1841,"26,24,28,7,18,25,2|14,11,12,19,22,30,16,4|10,31,15,17,23|6,13,9,8,27,5|20,32,1,29,3,21","false","generated_inside_algorithm",1037,1037,56.883507,10,7,0,0,3,7,16,3.044069,10,0,"true","ok","",5.500000,17.300000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,best,3,2,600,"max_iter",1978,"26,6,4,21,24,2,10|20,12,31,9,28,11,30|14,18,5,16,3,29,17,25|19,7,15,8,22,32,23|27,1,13","false","generated_inside_algorithm",1151,1151,74.130104,10,7,0,0,3,7,16,1.904042,10,0,"true","ok","",4.400000,14.300000,0.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,6,0,0,0,0,0,0,0,0,0,0
