"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1465,1465,-198,"true","false",,,,,1,"rarac",5,14,3,3,1,2,1,1,1,1,"Complejidad excesiva: 17 > 14.",0.052990,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1367,1367,-98,"true","false",,,,,1,"rarb",4,10,3,3,1,2,1,1,1,2,"Complejidad excesiva: 21 > 14.",0.072986,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1304,1304,-63,"true","false",,,,,1,"rab",3,7,2,2,1,1,1,1,1,3,"Complejidad excesiva: 18 > 14.",0.080984,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1288,1288,-16,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,4,"Complejidad excesiva: 17 > 14.",0.105980,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1274,1274,-14,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,5,"Complejidad excesiva: 21 > 14.",0.116977,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1203,1203,-71,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,5,"",0.129975,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1189,1189,-14,"true","false",,,,,1,"rfg",3,9,3,3,1,2,1,1,1,5,"Longitud excesiva: 11 > 10.",0.145971,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1135,1135,-54,"true","false",,,,,1,"rfrg",4,12,2,2,1,1,1,1,1,6,"Complejidad excesiva: 21 > 14.",0.226955,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1099,1099,-36,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,6,"",0.301941,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1092,1092,-7,"true","false",,,,,1,"raac",4,11,4,4,1,3,1,1,1,6,"Complejidad excesiva: 17 > 14.",0.314938,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1872,1872,0,"false","false",,,,,0,"rarabb",6,14,2,2,1,1,0,1,0,1,"Complejidad excesiva: 23 > 14.",0.220957,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.2 segundos."
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1721,1721,-151,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.291944,"ok",""
