"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,first,3,2,300,"max_iter",2002,"20,12,24,25,3,15,11,8,14|1,32,19,27,16,5,23,26,21,29|13,4,18,9,10|7,6,17,30,28|22,31,2","false","generated_inside_algorithm",1257,1257,90.166412,10,5,0,0,5,5,17,1.423719,10,0,"true","ok","",5.700000,16.600000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,first,3,2,300,"max_iter",1929,"26,1,27,14,7,31,6|32,22,20,29,4,11,28,10,12|3,16,13,15,5,2|30,25,24,21,8,19,18|9,17,23","false","generated_inside_algorithm",1147,1147,73.524963,10,7,0,0,3,7,22,0.895823,10,0,"true","ok","",4.800000,14.300000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,22,10,12,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,first,3,2,300,"max_iter",1776,"11,26,27,13,24,19,30|1,31,8,14,20,2,10|32,5,21,17,23,3,29,6|15,18,7,25,4,12,16|28,9,22","false","generated_inside_algorithm",1358,1358,105.446289,10,3,0,0,7,3,20,1.677671,7,0,"true","ok","",5.400000,17.100000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,first,3,2,300,"max_iter",1854,"32,11,25,1,31,12,26,16,14,21,20|19,4,17,23,9,24|28,22,10,13,7|3,2,5,27,29,8,18|30,6,15","false","generated_inside_algorithm",1147,1147,73.524963,10,7,0,0,3,7,29,1.173768,10,0,"true","ok","",4.500000,14.600000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,29,10,19,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,first,3,2,300,"max_iter",1927,"26,11,2,14,15,30,27|20,32,29,23,17,22,31|5,6,24,9,3,12,7|10,19,21,25,16,1,4,18|8,28,13","false","generated_inside_algorithm",1182,1182,78.819969,10,8,0,0,2,8,21,0.731857,10,0,"true","ok","",4.200000,12.900000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,first,3,2,300,"max_iter",1787,"26,7,2,14,17,12,19|32,11,16,4,15,28,20,27,1|25,21,8,5,10,18,29,23|6,31,24,9,30|22,13,3","false","generated_inside_algorithm",1283,1283,94.099846,10,4,0,0,6,4,18,1.546694,10,0,"true","ok","",5.500000,16.800000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,4,10,4,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,first,3,2,300,"max_iter",1756,"24,4,18,3,27,8,19|32,13,11,5,16,25,21,28,12,26|20,10,23,6,22,30|1,9,29,17,7,2|14,31,15","false","generated_inside_algorithm",1330,1330,101.210281,10,3,0,0,7,3,14,1.737658,10,0,"true","ok","",6.300000,19,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,first,3,2,300,"max_iter",2020,"29,6,9,22,4,16,24|26,21,23,12,3,28,18,13|5,27,31,25,15,20,1|11,32,7,2,30,14,10|19,8,17","false","generated_inside_algorithm",1309,1309,98.033287,10,5,0,0,5,5,15,1.366732,10,0,"true","ok","",5,15.700000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,first,3,2,300,"max_iter",1805,"32,8,18,25,16,28,1,21,15,26|13,10,30,11,4,12,29|24,19,14,27,22,7|20,6,9,23,5,17|3,2,31","false","generated_inside_algorithm",1121,1121,69.591530,10,7,0,0,3,7,20,0.992804,9,0,"true","ok","",4.800000,14.400000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,7,10,7,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,first,3,2,300,"max_iter",1727,"26,4,18,12,25,27,17|32,16,29,30,28,31,10|1,11,5,9,2,20,8,21,14|24,3,23,6,22,7|13,15,19","false","generated_inside_algorithm",1087,1087,64.447807,10,7,0,0,3,7,17,1.024799,10,0,"true","ok","",4.700000,14.700000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,7,10,7,7,0,0,0,0,0,0,0,0,0,0
