"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,best,3,2,600,"max_iter",1892,"7,12,23,18,17,10|32,1,13,5,21,20,2,26,19|24,9,29,6,8,3,22|16,15,25,30,28,11,4|31,27,14","false","generated_inside_algorithm",1217,1217,84.114975,10,4,0,0,6,4,11,6.902012,10,0,"true","ok","",7,22.700000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,11,10,1,4,10,4,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,best,3,2,600,"max_iter",1882,"32,24,7,29,5,19,27,21,26|11,28,16,10,1,15,13|14,18,3,23,22,12,8,20|6,4,25,9,17|2,31,30","false","generated_inside_algorithm",1178,1178,78.214821,10,5,0,0,5,5,16,5.650010,10,0,"true","ok","",6.700000,20.700000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,best,3,2,600,"max_iter",1945,"12,23,16,14,4,15,18,8,32|25,30,27,22,19,26,20|29,10,11,17,1,28,7|5,31,3,24,9,13|21,2,6","false","generated_inside_algorithm",1089,1089,64.750381,10,6,0,0,4,6,15,5.311009,9,0,"true","ok","",6.100000,19.700000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,best,3,2,600,"max_iter",1932,"11,5,6,30,29,27,26,14,1|32,16,21,22,19,10,12,28|20,25,3,24,4,17,8|31,13,18,23,9|7,15,2","false","generated_inside_algorithm",1548,1548,134.190613,10,3,0,0,7,3,11,7.269014,8,0,"true","ok","",7.200000,22.500000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,11,10,1,3,10,3,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,best,3,2,600,"max_iter",1682,"26,5,7,2,9,27,1|32,6,13,19,11,14,24,23|10,4,8,28,21,15,20|16,22,25,29,31,17|30,12,3,18","false","generated_inside_algorithm",1205,1205,82.299545,10,5,0,0,5,5,15,5.758010,9,0,"true","ok","",7,22.900000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,best,3,2,600,"max_iter",1751,"26,21,20,13,10,3,25,14|1,23,31,29,27,5,15|16,4,9,17,19,30|32,28,12,2,7,24,6|22,11,18,8","false","generated_inside_algorithm",1134,1134,71.558243,10,5,0,0,5,5,12,5.287008,9,0,"true","ok","",6.700000,19.900000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,12,10,2,5,10,5,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,best,3,2,600,"max_iter",1426,"26,5,8,30,7,9,13|29,11,14,23,17,31,1,21|32,10,27,12,4,24,19|28,6,3,18,20,15,25|22,2,16","false","generated_inside_algorithm",1237,1237,87.140694,10,3,0,0,7,3,14,7.303015,10,0,"true","ok","",7.300000,22.800000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,best,3,2,600,"max_iter",1690,"12,23,24,29,4,28,10,5|13,27,26,25,15,22|14,1,2,31,7,9|32,3,30,21,19,6,20,11|8,17,18,16","false","generated_inside_algorithm",1222,1222,84.871407,10,4,0,0,6,4,13,6.957012,7,0,"true","ok","",7.200000,23.800000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,best,3,2,600,"max_iter",1681,"26,29,7,10,15,22,23|14,20,30,27,2,5,12|1,24,11,13,25,32,6,18|16,3,21,17,31,9|8,4,19,28","false","generated_inside_algorithm",1072,1072,62.178516,10,5,0,0,5,5,13,6.325011,7,0,"true","ok","",6.700000,21.400000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,5,10,5,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,best,3,2,600,"max_iter",1876,"26,32,21,8,2,9,17,16|1,30,15,5,11,12,19,10|3,27,18,28,22,23|4,14,29,6,24,13,25|31,7,20","false","generated_inside_algorithm",1133,1133,71.406960,10,5,0,0,5,5,14,6.228012,9,0,"true","ok","",6.800000,21.400000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,5,10,5,10,0,0,0,0,0,0,0,0,0,0
