dataset,instance,metric,n_pairs,mean_ivns,mean_vns,median_ivns,median_vns,mean_difference_ivns_minus_vns,median_difference_ivns_minus_vns,wins_ivns,wins_vns,ties,statistic,p_value,rank_biserial_positive_favors_ivns,p_value_holm,decision
official_vns_ivns,A-n33-k5,gap_percent,30,67.3575388,56.55068033333334,67.17095599999999,54.0847205,10.806858466666666,11.951587999999997,6,24,0,58.5,0.0001528710126876831,-0.7483870967741936,0.0003057420253753662,significativo
official_vns_ivns,A-n33-k5,elapsed_time_seconds,30,0.23166573333333332,0.3114204,0.232071,0.3145905,-0.07975466666666664,-0.0800234999999999,28,2,0,8.0,4.6566128730773926e-08,0.9655913978494624,9.313225746154785e-08,significativo
official_vns_ivns,A-n65-k9,gap_percent,30,150.01135720000002,136.79727486666664,148.1686555,136.839859,13.214082333333332,11.797279000000003,5,25,0,38.0,1.218356192111969e-05,-0.8365591397849462,3.655068576335907e-05,significativo
official_vns_ivns,A-n65-k9,elapsed_time_seconds,30,0.3393435,0.2965012666666667,0.328076,0.29857599999999995,0.042842233333333306,0.04300999999999995,5,25,0,80.0,0.0011314544826745987,-0.6559139784946236,0.0011314544826745987,significativo
official_vns_ivns,A-n80-k10,gap_percent,30,135.19946846666667,127.46643976666665,135.59274299999998,124.9858165,7.733028700000001,6.267726499999995,8,22,0,91.0,0.0027663204818964005,-0.6086021505376344,0.0027663204818964005,significativo
official_vns_ivns,A-n80-k10,elapsed_time_seconds,30,0.4215331333333333,0.3017146333333333,0.415068,0.3015485,0.11981849999999995,0.110518,0,30,0,0.0,1.862645149230957e-09,-1.0,5.587935447692871e-09,significativo
