instance,seed,initial_solution_signature_vns,initial_solution_signature_ivns,initial_cost_vns,initial_cost_ivns,initial_solution_shared_p_vns,initial_solution_shared_p_ivns,initial_solution_source_vns,initial_solution_source_ivns,gap_percent_vns,gap_percent_ivns,elapsed_time_seconds_vns,elapsed_time_seconds_ivns,best_cost_vns,best_cost_ivns,same_initial_signature,same_initial_cost,shared_initial_solution,shared_initial_source,paired_valid,delta_gap_ivns_minus_vns,delta_time_ivns_minus_vns
A-n65-k9,50,"19,61,26,45,51,24,50,9,40,59,32|42,4,16,21,49,63,15,36|52,48,35,11,47,2,34,28,33|57,29,13,6,14,25,17|3,8,1,46,56,55|58,43,23,30,38|39,37,18,5,53,27,60|54,7,12,64,22,41,10|31,62,20,44","19,61,26,45,51,24,50,9,40,59,32|42,4,16,21,49,63,15,36|52,48,35,11,47,2,34,28,33|57,29,13,6,14,25,17|3,8,1,46,56,55|58,43,23,30,38|39,37,18,5,53,27,60|54,7,12,64,22,41,10|31,62,20,44",3975,3975,True,True,shared_by_seed,shared_by_seed,166.18399,152.044296,0.380001,1.984007,3125,2959,True,True,True,True,True,-14.139693999999992,1.604006
A-n65-k9,51,"13,26,47,34,11,55,19,61,32,62,41|48,42,45,54,5,60,46,39,22,27|12,2,10,49,21,8,18|20,16,58,35,24,51,15|52,38,37,33,9,29,28|4,57,31,3,59,7,30|1,53,40,63,23|25,14,36,17,43|56,44,64,6,50","13,26,47,34,11,55,19,61,32,62,41|48,42,45,54,5,60,46,39,22,27|12,2,10,49,21,8,18|20,16,58,35,24,51,15|52,38,37,33,9,29,28|4,57,31,3,59,7,30|1,53,40,63,23|25,14,36,17,43|56,44,64,6,50",3655,3655,True,True,shared_by_seed,shared_by_seed,147.529816,136.712097,0.366003,1.155004,2906,2779,True,True,True,True,True,-10.817719000000013,0.7890009999999998
A-n65-k9,52,"18,54,22,33,60,13,50,5|45,19,46,40,38,17,32,1,7,49,52|57,11,53,10,42,55,35,63|6,29,15,3,37,30|51,12,8,2,62,44|48,21,14,56,31,9,61|26,34,16,24,43,59,39|23,36,25,41,20|28,27,4,64,47,58","18,54,22,33,60,13,50,5|45,19,46,40,38,17,32,1,7,49,52|57,11,53,10,42,55,35,63|6,29,15,3,37,30|51,12,8,2,62,44|48,21,14,56,31,9,61|26,34,16,24,43,59,39|23,36,25,41,20|28,27,4,64,47,58",3936,3936,True,True,shared_by_seed,shared_by_seed,164.395218,133.901184,0.354,1.542007,3104,2746,True,True,True,True,True,-30.494034,1.1880069999999998
A-n65-k9,53,"19,1,6,9,5,14,55|15,11,59,17,7,50,31,39|37,57,47,4,25,43,8|26,32,61,22,48,29,41,51,58,40,62|45,35,42,36,12,13,44,3,18|49,21,34,52,33,10,30|16,53,38,23,46,63|20,56,54,28|64,60,2,24,27","19,1,6,9,5,14,55|15,11,59,17,7,50,31,39|37,57,47,4,25,43,8|26,32,61,22,48,29,41,51,58,40,62|45,35,42,36,12,13,44,3,18|49,21,34,52,33,10,30|16,53,38,23,46,63|20,56,54,28|64,60,2,24,27",3864,3864,True,True,shared_by_seed,shared_by_seed,172.657593,131.090302,0.398001,0.910003,3201,2713,True,True,True,True,True,-41.56729099999998,0.5120020000000001
A-n65-k9,54,"32,19,37,45,16,20,26,56,51,7|11,61,46,52,35,28,39,12,40,47,3|59,48,9,55,24,27|4,22,57,42,21,6,50,60,33|31,53,17,5,62|15,23,14,49,44,10|38,1,2,54,30,13|36,43,18,25,63|64,8,58,41,34,29","32,19,37,45,16,20,26,56,51,7|11,61,46,52,35,28,39,12,40,47,3|59,48,9,55,24,27|4,22,57,42,21,6,50,60,33|31,53,17,5,62|15,23,14,49,44,10|38,1,2,54,30,13|36,43,18,25,63|64,8,58,41,34,29",4187,4187,True,True,shared_by_seed,shared_by_seed,173.424194,141.82283,0.371001,0.621003,3210,2839,True,True,True,True,True,-31.60136399999999,0.2500019999999999
A-n65-k9,55,"4,19,37,53,31,44,11,48|39,55,6,30,46,63|45,35,32,54,26,5,8,13,61,36,50|22,18,33,56,3,21,57,14,52|15,51,27,41,59,17,62|40,47,25,16,12,58,7|24,28,2,60,29|64,38,20,49,9,42|10,34,23,1,43","4,19,37,53,31,44,11,48|39,55,6,30,46,63|45,35,32,54,26,5,8,13,61,36,50|22,18,33,56,3,21,57,14,52|15,51,27,41,59,17,62|40,47,25,16,12,58,7|24,28,2,60,29|64,38,20,49,9,42|10,34,23,1,43",4005,4005,True,True,shared_by_seed,shared_by_seed,175.553665,128.534927,0.391001,3.495013,3235,2683,True,True,True,True,True,-47.01873799999999,3.104012
A-n65-k9,56,"57,5,37,39,4,7,31,30,11|26,32,61,19,23,15,3,45,53,8|42,59,41,10,34,27,25|35,47,55,43,33,62,22|29,40,50,38,2,58,13,48|51,18,52,46,44,14,28,1|21,12,9,36,54,16|60,20,63,56|17,6,64,49,24","57,5,37,39,4,7,31,30,11|26,32,61,19,23,15,3,45,53,8|42,59,41,10,34,27,25|35,47,55,43,33,62,22|29,40,50,38,2,58,13,48|51,18,52,46,44,14,28,1|21,12,9,36,54,16|60,20,63,56|17,6,64,49,24",3703,3703,True,True,shared_by_seed,shared_by_seed,131.856888,110.051109,0.412001,1.519007,2722,2466,True,True,True,True,True,-21.805779,1.107006
A-n65-k9,57,"19,50,18,26,29,32,43,28,35,58|37,7,20,8,48,6,5|45,49,17,12,52,51,24,10|14,54,9,16,13,39,59|61,44,22,47,30,11,2|42,57,21,55,3,15,38,31|4,62,36,25,33,64,41|46,34,56,1,27,23|63,40,53,60","19,50,18,26,29,32,43,28,35,58|37,7,20,8,48,6,5|45,49,17,12,52,51,24,10|14,54,9,16,13,39,59|61,44,22,47,30,11,2|42,57,21,55,3,15,38,31|4,62,36,25,33,64,41|46,34,56,1,27,23|63,40,53,60",4191,4191,True,True,shared_by_seed,shared_by_seed,184.752975,146.848373,0.346,0.603003,3343,2898,True,True,True,True,True,-37.90460199999998,0.257003
A-n65-k9,58,"19,11,48,57,13,56,59,17,4,40|26,32,61,10,24,36,15,9|45,60,44,42,6,2|51,18,31,50,58,3,35,21|7,39,34,30,22,5,38,28|46,8,54,1,14,27,29|25,12,43,47,37,62|52,49,16,20,23,41|33,64,53,55,63","19,11,48,57,13,56,59,17,4,40|26,32,61,10,24,36,15,9|45,60,44,42,6,2|51,18,31,50,58,3,35,21|7,39,34,30,22,5,38,28|46,8,54,1,14,27,29|25,12,43,47,37,62|52,49,16,20,23,41|33,64,53,55,63",3495,3495,True,True,shared_by_seed,shared_by_seed,140.034073,115.928444,0.403001,1.326005,2818,2535,True,True,True,True,True,-24.105629000000008,0.9230040000000002
A-n65-k9,59,"19,33,5,24,9,63,46|32,18,49,12,57,55,13,45,30,22|20,41,59,38,27,2|26,11,52,7,28,25,53,14,50|61,43,23,58,47,16,4|48,62,15,60,29,42,1,37|17,40,10,34,39,6|21,35,36,56,8,54|64,3,51,31,44","19,33,5,24,9,63,46|32,18,49,12,57,55,13,45,30,22|20,41,59,38,27,2|26,11,52,7,28,25,53,14,50|61,43,23,58,47,16,4|48,62,15,60,29,42,1,37|17,40,10,34,39,6|21,35,36,56,8,54|64,3,51,31,44",3655,3655,True,True,shared_by_seed,shared_by_seed,147.700165,120.187393,0.356002,0.976004,2908,2585,True,True,True,True,True,-27.512772,0.6200019999999999
A-n65-k9,60,"57,7,43,45,1,60,17,26|11,21,3,53,59,29,48,8|19,51,39,36,25,52,16,38,10,4|61,23,30,13,41,50,55|15,32,31,42,2,33,24|20,35,54,49,28,18,14|46,40,12,5,34,63,37|64,27,58,9,44|6,62,56,22,47","57,7,43,45,1,60,17,26|11,21,3,53,59,29,48,8|19,51,39,36,25,52,16,38,10,4|61,23,30,13,41,50,55|15,32,31,42,2,33,24|20,35,54,49,28,18,14|46,40,12,5,34,63,37|64,27,58,9,44|6,62,56,22,47",3948,3948,True,True,shared_by_seed,shared_by_seed,171.550247,138.074951,0.389,0.653003,3188,2795,True,True,True,True,True,-33.475296000000014,0.264003
A-n80-k10,31,"47,33,14,8,26,60,24,56,28,25,9|6,54,21,64,79,4,70,50,71|72,10,51,69,49,1,41,76,40|65,44,34,67,19,58,12,61,77,5,36,35|15,27,78,73,18,62,42,46,31|43,29,45,38,23,2|52,74,57,17,66,3|48,32,53,7,30,20,16,13|37,63,11,22,39|55,75,59,68","47,33,14,8,26,60,24,56,28,25,9|6,54,21,64,79,4,70,50,71|72,10,51,69,49,1,41,76,40|65,44,34,67,19,58,12,61,77,5,36,35|15,27,78,73,18,62,42,46,31|43,29,45,38,23,2|52,74,57,17,66,3|48,32,53,7,30,20,16,13|37,63,11,22,39|55,75,59,68",5305,5305,True,True,shared_by_seed,shared_by_seed,151.332947,115.825294,0.356001,1.650006,4431,3805,True,True,True,True,True,-35.50765299999999,1.294005
A-n80-k10,32,"33,35,4,46,69,39,56,23,3,27|44,34,26,62,50,37,20,58,51,17|65,64,31,77,16,43,2,41,67,72,55,75,12|48,15,29,8,38,7,59|10,24,49,30,66,53,73,1,47|14,78,22,42,25,68,18|40,9,6,61,52,21|54,70,32,45,63,79,11|76,19,71,5,74,36,28|60,13,57","33,35,4,46,69,39,56,23,3,27|44,34,26,62,50,37,20,58,51,17|65,64,31,77,16,43,2,41,67,72,55,75,12|48,15,29,8,38,7,59|10,24,49,30,66,53,73,1,47|14,78,22,42,25,68,18|40,9,6,61,52,21|54,70,32,45,63,79,11|76,19,71,5,74,36,28|60,13,57",4826,4826,True,True,shared_by_seed,shared_by_seed,140.158813,107.827568,0.348001,3.510014,4234,3664,True,True,True,True,True,-32.33124500000001,3.162013
A-n80-k10,33,"26,35,40,38,33,55,24,34,39,19|77,12,36,42,56,15,22,46|72,73,14,21,62,53,5,60,43,25|47,48,50,27,31,37,8,67,41,11,29,68|78,52,44,54,66,30,13,70,32,9,76|71,1,7,3,64,69|57,75,63,18,17,4|51,65,23,10,28,2,6|16,49,58,45,79,20|59,74,61","26,35,40,38,33,55,24,34,39,19|77,12,36,42,56,15,22,46|72,73,14,21,62,53,5,60,43,25|47,48,50,27,31,37,8,67,41,11,29,68|78,52,44,54,66,30,13,70,32,9,76|71,1,7,3,64,69|57,75,63,18,17,4|51,65,23,10,28,2,6|16,49,58,45,79,20|59,74,61",4724,4724,True,True,shared_by_seed,shared_by_seed,125.524673,100.737381,0.362001,2.60001,3976,3539,True,True,True,True,True,-24.787292000000008,2.238009
A-n80-k10,34,"19,1,8,50,15,56,55,63|33,77,79,35,23,69,74,64,62,14|65,17,61,49,4,67,10,59,47|27,54,58,22,3,75,76,72,31,43,5|34,78,38,53,7,12,36,44|51,71,26,30,24,39,37,21,70,46|16,9,68,45,42,11|52,40,48,66,41,20,60,28|57,13,29,6,18|32,2,25,73","19,1,8,50,15,56,55,63|33,77,79,35,23,69,74,64,62,14|65,17,61,49,4,67,10,59,47|27,54,58,22,3,75,76,72,31,43,5|34,78,38,53,7,12,36,44|51,71,26,30,24,39,37,21,70,46|16,9,68,45,42,11|52,40,48,66,41,20,60,28|57,13,29,6,18|32,2,25,73",5069,5069,True,True,shared_by_seed,shared_by_seed,130.743057,110.606918,0.407001,1.772006,4068,3713,True,True,True,True,True,-20.136139,1.365005
A-n80-k10,35,"33,66,43,14,67,17,13,16,24,61,46|51,77,19,37,44,52,28,57,49,31|50,72,73,76,8,20,63,35,40|65,34,29,2,23,60,41,39|47,62,64,4,69,56,74,70,25,54,11|15,48,58,36,68,45,55,7|38,32,42,30,9,21|78,5,71,12,18,27,26,3|1,53,6,10,75,59|79,22","33,66,43,14,67,17,13,16,24,61,46|51,77,19,37,44,52,28,57,49,31|50,72,73,76,8,20,63,35,40|65,34,29,2,23,60,41,39|47,62,64,4,69,56,74,70,25,54,11|15,48,58,36,68,45,55,7|38,32,42,30,9,21|78,5,71,12,18,27,26,3|1,53,6,10,75,59|79,22",4949,4949,True,True,shared_by_seed,shared_by_seed,141.463409,107.884285,0.360001,1.712007,4257,3665,True,True,True,True,True,-33.57912400000001,1.352006
A-n80-k10,36,"54,72,29,57,18,34,6,37|77,33,41,35,55,10,39,64,9,69|31,22,1,2,43,51,65,19,16|75,26,61,30,11,59,3|53,63,24,58,20,76,47,40,52|62,14,70,46,71,13,8,44,66,49|27,78,36,7,23,50,15,45|56,5,60,42,32,79,21|28,25,67,4,48,38,12,73|74,17,68","54,72,29,57,18,34,6,37|77,33,41,35,55,10,39,64,9,69|31,22,1,2,43,51,65,19,16|75,26,61,30,11,59,3|53,63,24,58,20,76,47,40,52|62,14,70,46,71,13,8,44,66,49|27,78,36,7,23,50,15,45|56,5,60,42,32,79,21|28,25,67,4,48,38,12,73|74,17,68",4636,4636,True,True,shared_by_seed,shared_by_seed,127.793541,111.060692,0.824004,2.87101,4016,3721,True,True,True,True,True,-16.732849,2.047006
A-n80-k10,37,"33,12,20,51,27,36,26,64,13,52,72,70,41|47,4,31,69,37,22,10,54,45,24|58,50,30,71,3,63,23|19,60,16,49,75,59,48,17|5,62,15,53,21,78,65,66,40,55|34,43,73,44,77,46,35,42,18,56,14|74,79,39,7,32|68,76,29,67,8,57,11,25|6,9,28,38|2,1,61","33,12,20,51,27,36,26,64,13,52,72,70,41|47,4,31,69,37,22,10,54,45,24|58,50,30,71,3,63,23|19,60,16,49,75,59,48,17|5,62,15,53,21,78,65,66,40,55|34,43,73,44,77,46,35,42,18,56,14|74,79,39,7,32|68,76,29,67,8,57,11,25|6,9,28,38|2,1,61",5637,5637,True,True,shared_by_seed,shared_by_seed,178.786163,135.053879,0.721002,3.851014,4915,4144,True,True,True,True,True,-43.73228399999999,3.130012
A-n80-k10,38,"24,78,62,35,13,20,53,7,67|47,21,14,17,49,65,55,71,68,40|33,70,34,3,61,64,25,58,59|27,72,51,15,36,74,38,46,45|73,52,1,60,12,11,16,8|31,43,48,4,19,29,50,5,6,23|75,57,77,9,44,39,28|26,22,63,32,37,66,76|54,30,79,18,69,41,56,10|42,2","24,78,62,35,13,20,53,7,67|47,21,14,17,49,65,55,71,68,40|33,70,34,3,61,64,25,58,59|27,72,51,15,36,74,38,46,45|73,52,1,60,12,11,16,8|31,43,48,4,19,29,50,5,6,23|75,57,77,9,44,39,28|26,22,63,32,37,66,76|54,30,79,18,69,41,56,10|42,2",5095,5095,True,True,shared_by_seed,shared_by_seed,146.057861,113.556435,0.795003,1.806008,4338,3765,True,True,True,True,True,-32.50142600000001,1.011005
A-n80-k10,39,"33,35,72,53,38,7,57,13|77,44,50,47,46,49,68,69,65,3,51,54,67,34|64,61,28,4,11,2,5|70,15,76,16,22,31,63,12,52|78,43,14,59,62,23,25,6|26,56,40,45,66,30,42,29|48,36,73,55,20,27,10,18|32,60,41,8,74,39,21|58,79,24,71,9,19,37|1,17,75","33,35,72,53,38,7,57,13|77,44,50,47,46,49,68,69,65,3,51,54,67,34|64,61,28,4,11,2,5|70,15,76,16,22,31,63,12,52|78,43,14,59,62,23,25,6|26,56,40,45,66,30,42,29|48,36,73,55,20,27,10,18|32,60,41,8,74,39,21|58,79,24,71,9,19,37|1,17,75",4838,4838,True,True,shared_by_seed,shared_by_seed,136.755524,106.693138,0.836003,5.214018,4174,3644,True,True,True,True,True,-30.062386000000004,4.378015
A-n80-k10,40,"33,16,2,17,14,66,39,25,67|24,48,60,4,56,41,35,50,68,61,70|26,77,65,20,37,69,10,11,51,55,53|64,47,22,7,30,59,8|52,32,49,74,62,5,38|54,31,44,75,29,36,42,43,3,19|72,78,15,23,45,58,27,34,46,21,40|28,73,63,6,57|71,12,76,18,1|13,79,9","33,16,2,17,14,66,39,25,67|24,48,60,4,56,41,35,50,68,61,70|26,77,65,20,37,69,10,11,51,55,53|64,47,22,7,30,59,8|52,32,49,74,62,5,38|54,31,44,75,29,36,42,43,3,19|72,78,15,23,45,58,27,34,46,21,40|28,73,63,6,57|71,12,76,18,1|13,79,9",4896,4896,True,True,shared_by_seed,shared_by_seed,137.833237,109.472488,0.827004,4.149014,4193,3693,True,True,True,True,True,-28.360749,3.32201
A-n80-k10,41,"47,72,62,29,13,69,65,35,41,9,56|33,52,26,27,64,67,31,45,48,49,30,28|15,5,10,3,43,21,54,25,12,8|77,71,70,61,57,68,46,75,73|78,14,51,32,50,76,34,58,38,53,20|63,37,22,1,40|24,16,44,18,6,19,60,4|39,66,59,2,17|74,23,79,55,36,11|7,42","47,72,62,29,13,69,65,35,41,9,56|33,52,26,27,64,67,31,45,48,49,30,28|15,5,10,3,43,21,54,25,12,8|77,71,70,61,57,68,46,75,73|78,14,51,32,50,76,34,58,38,53,20|63,37,22,1,40|24,16,44,18,6,19,60,4|39,66,59,2,17|74,23,79,55,36,11|7,42",4599,4599,True,True,shared_by_seed,shared_by_seed,117.867264,103.062965,0.903005,4.590016,3841,3580,True,True,True,True,True,-14.804299,3.687011000000001
A-n80-k10,42,"77,54,26,47,18,33,41,72,73,8,52,34,74|70,19,14,23,57,55,66,10,15,75|27,68,53,30,31,2,62,17,35|51,78,43,60,44,6,13,22,25|65,61,29,63,67,21,76,4,48|24,37,71,12,7,42|16,40,45,9,5,32,58,64|36,46,39,28,59,49|50,3,56,20,1,69|11,79,38","77,54,26,47,18,33,41,72,73,8,52,34,74|70,19,14,23,57,55,66,10,15,75|27,68,53,30,31,2,62,17,35|51,78,43,60,44,6,13,22,25|65,61,29,63,67,21,76,4,48|24,37,71,12,7,42|16,40,45,9,5,32,58,64|36,46,39,28,59,49|50,3,56,20,1,69|11,79,38",4805,4805,True,True,shared_by_seed,shared_by_seed,136.245041,106.125931,0.786002,1.859007,4165,3634,True,True,True,True,True,-30.119109999999992,1.0730050000000002
A-n80-k10,43,"14,35,21,25,26,24,16,8,39,34,20,58|31,65,78,29,50,75,2,13,52,15,53,60|33,18,28,17,57,5|51,37,3,11,61,38|47,54,71,72,40,32,36,74,10,77,70,73|46,64,22,27,67,56,68,42,69|49,4,76,55,19,1,43,30,44|48,63,66,12,62,45|9,41,7,6|23,79,59","14,35,21,25,26,24,16,8,39,34,20,58|31,65,78,29,50,75,2,13,52,15,53,60|33,18,28,17,57,5|51,37,3,11,61,38|47,54,71,72,40,32,36,74,10,77,70,73|46,64,22,27,67,56,68,42,69|49,4,76,55,19,1,43,30,44|48,63,66,12,62,45|9,41,7,6|23,79,59",4862,4862,True,True,shared_by_seed,shared_by_seed,131.593872,120.986954,0.797004,4.703017,4083,3896,True,True,True,True,True,-10.606918000000007,3.906013
A-n80-k10,44,"33,47,31,45,25,27,26,75,22,17|42,13,1,52,19,55,15,58|77,60,59,39,14,40,66,21,43|34,35,24,65,54,56,73,62,57,18|30,78,69,74,7,49,46,72,10|32,64,3,4,48,68,23,71,29|51,20,76,6,36,44,9|50,63,8,37,70,41,38|79,28,53,67,12,16,5|2,61,11","33,47,31,45,25,27,26,75,22,17|42,13,1,52,19,55,15,58|77,60,59,39,14,40,66,21,43|34,35,24,65,54,56,73,62,57,18|30,78,69,74,7,49,46,72,10|32,64,3,4,48,68,23,71,29|51,20,76,6,36,44,9|50,63,8,37,70,41,38|79,28,53,67,12,16,5|2,61,11",4667,4667,True,True,shared_by_seed,shared_by_seed,124.673859,117.923996,0.795003,3.950014,3961,3842,True,True,True,True,True,-6.749862999999991,3.155011
A-n80-k10,45,"33,58,14,67,17,75,7,41,55,44|54,46,3,2,32,4,51,8,48,10|43,66,50,62,77,49,11,29,25,16|34,47,31,65,68,9,27,73,38,37,52|72,56,64,40,24,35,12,39,22|15,70,26,60,71,69,13,78,74,61|53,79,6,76,28|5,18,21,36,30,1|19,42,20,57,63|45,23,59","33,58,14,67,17,75,7,41,55,44|54,46,3,2,32,4,51,8,48,10|43,66,50,62,77,49,11,29,25,16|34,47,31,65,68,9,27,73,38,37,52|72,56,64,40,24,35,12,39,22|15,70,26,60,71,69,13,78,74,61|53,79,6,76,28|5,18,21,36,30,1|19,42,20,57,63|45,23,59",5136,5136,True,True,shared_by_seed,shared_by_seed,144.923431,123.936478,0.837003,3.933015,4318,3948,True,True,True,True,True,-20.986953,3.096012
A-n80-k10,46,"51,52,24,33,64,66,14,70,50,42,37,36|20,74,77,35,79,11,57,15|67,41,5,73,25,10,1,49|47,27,48,53,76,7,13,8,21|65,40,29,38,22,43,2|54,56,17,59,55,69,34,72,61|78,16,6,45,30,18,31,32|19,46,4,3,26,39,58,71|44,75,12,28,63,60,23|62,68,9","51,52,24,33,64,66,14,70,50,42,37,36|20,74,77,35,79,11,57,15|67,41,5,73,25,10,1,49|47,27,48,53,76,7,13,8,21|65,40,29,38,22,43,2|54,56,17,59,55,69,34,72,61|78,16,6,45,30,18,31,32|19,46,4,3,26,39,58,71|44,75,12,28,63,60,23|62,68,9",4914,4914,True,True,shared_by_seed,shared_by_seed,148.043106,106.80658,0.707003,2.562009,4373,3646,True,True,True,True,True,-41.236526,1.855006
A-n80-k10,47,"65,20,77,56,46,38,22,33,40|66,11,23,67,7,5,68,24|78,54,15,19,63,34,72,35,76,74,39|52,59,27,10,29,70,47,73,13,43,37|14,26,60,21,6,3,61|51,69,57,31,9,71,8,25,32|49,55,2,42,4,48,36|16,44,64,50,28,18,79|62,12,58,53,75,41,45|30,1,17","65,20,77,56,46,38,22,33,40|66,11,23,67,7,5,68,24|78,54,15,19,63,34,72,35,76,74,39|52,59,27,10,29,70,47,73,13,43,37|14,26,60,21,6,3,61|51,69,57,31,9,71,8,25,32|49,55,2,42,4,48,36|16,44,64,50,28,18,79|62,12,58,53,75,41,45|30,1,17",4740,4740,True,True,shared_by_seed,shared_by_seed,123.199097,110.72036,0.819003,3.420012,3935,3715,True,True,True,True,True,-12.478736999999995,2.601009
A-n80-k10,48,"33,31,56,47,2,64,6,60,38|78,16,26,77,53,44,76,29,69,67,70,43,10,19|51,52,45,39,59,20,50|35,34,54,61,66,36,25,37,57,14|65,13,24,55,48,23,8,68,42|58,7,30,49,5,62,12|40,75,15,4,72,41,11,27,21,9|32,17,22,63,3|28,71,1,46,18|73,79,74","33,31,56,47,2,64,6,60,38|78,16,26,77,53,44,76,29,69,67,70,43,10,19|51,52,45,39,59,20,50|35,34,54,61,66,36,25,37,57,14|65,13,24,55,48,23,8,68,42|58,7,30,49,5,62,12|40,75,15,4,72,41,11,27,21,9|32,17,22,63,3|28,71,1,46,18|73,79,74",4899,4899,True,True,shared_by_seed,shared_by_seed,141.293259,112.308563,0.797003,3.190012,4254,3743,True,True,True,True,True,-28.984696,2.393009
A-n80-k10,49,"26,27,50,35,52,68,7,51,25,72,59|33,31,34,14,60,6,71,4,69,63,8|58,57,56,64,75,2,77,10,17|47,21,74,1,3,41,70|78,15,65,54,28,67,5,48,76,37,39|43,23,61,12,18,13|9,24,46,30,36,29,53,16,44|19,62,73,55,11,20,66|45,42,32,38,49|79,22,40","26,27,50,35,52,68,7,51,25,72,59|33,31,34,14,60,6,71,4,69,63,8|58,57,56,64,75,2,77,10,17|47,21,74,1,3,41,70|78,15,65,54,28,67,5,48,76,37,39|43,23,61,12,18,13|9,24,46,30,36,29,53,16,44|19,62,73,55,11,20,66|45,42,32,38,49|79,22,40",5136,5136,True,True,shared_by_seed,shared_by_seed,148.270004,120.249573,0.774003,1.911007,4377,3883,True,True,True,True,True,-28.020431,1.137004
A-n80-k10,50,"47,77,27,44,7,31,52,13,75,25,2|50,51,48,19,67,68,42,34,12,53|60,59,43,49,57,20,41|33,36,62,29,54,39,21,11,69|35,15,32,17,9,4,46,78,65,6|14,1,22,70,28,45|72,5,37,56,23,40,66,63|26,16,55,10,58,8,24,71,38,30|76,61,18,3,73|64,74,79","47,77,27,44,7,31,52,13,75,25,2|50,51,48,19,67,68,42,34,12,53|60,59,43,49,57,20,41|33,36,62,29,54,39,21,11,69|35,15,32,17,9,4,46,78,65,6|14,1,22,70,28,45|72,5,37,56,23,40,66,63|26,16,55,10,58,8,24,71,38,30|76,61,18,3,73|64,74,79",5163,5163,True,True,shared_by_seed,shared_by_seed,156.551331,116.279068,0.709002,4.355016,4523,3813,True,True,True,True,True,-40.27226300000001,3.646014
A-n80-k10,51,"66,43,38,10,24,71,61,60|35,33,14,20,70,78,27,6,77,23,18|47,54,25,41,69,40,1,36,21|48,74,4,53,51,5,65,73,55,58,52|59,67,26,30,62,44,22,29|15,34,49,3,72,37,17,42|19,31,12,64,8,75,46,45,11|13,68,56,16,32,28,9,50|76,39,63,7|2,79,57","66,43,38,10,24,71,61,60|35,33,14,20,70,78,27,6,77,23,18|47,54,25,41,69,40,1,36,21|48,74,4,53,51,5,65,73,55,58,52|59,67,26,30,62,44,22,29|15,34,49,3,72,37,17,42|19,31,12,64,8,75,46,45,11|13,68,56,16,32,28,9,50|76,39,63,7|2,79,57",5056,5056,True,True,shared_by_seed,shared_by_seed,139.251282,116.676117,0.802003,3.985015,4218,3820,True,True,True,True,True,-22.575165,3.183012
A-n80-k10,52,"33,15,72,43,40,9,48,59,20,25|54,16,31,65,23,36,29,42,41,53|35,34,47,44,14,13,63,73,11,60,5,77|64,4,19,39,7,57,8|51,69,56,24,26,21,52,58,28,78,68,49|27,67,50,6,3,32,22|30,75,10,17,38,37,70,71|62,55,74,46,18,66|12,79,1,76,61|2,45","33,15,72,43,40,9,48,59,20,25|54,16,31,65,23,36,29,42,41,53|35,34,47,44,14,13,63,73,11,60,5,77|64,4,19,39,7,57,8|51,69,56,24,26,21,52,58,28,78,68,49|27,67,50,6,3,32,22|30,75,10,17,38,37,70,71|62,55,74,46,18,66|12,79,1,76,61|2,45",5138,5138,True,True,shared_by_seed,shared_by_seed,148.837204,114.974472,0.772004,2.245007,4387,3790,True,True,True,True,True,-33.86273200000001,1.4730030000000005
A-n80-k10,53,"65,68,2,49,76,9,44,46|33,72,12,63,17,74,28|59,29,67,37,57,23,66|27,14,36,39,42,41,78,52,77,4,56,43|47,35,34,31,55,73,40,19,24,51,16,58,5,48|54,10,15,21,61,13,50,64,6|70,71,8,18,53,30,1|32,69,38,26,62,20,11,75|60,7,25,45,3|22,79","65,68,2,49,76,9,44,46|33,72,12,63,17,74,28|59,29,67,37,57,23,66|27,14,36,39,42,41,78,52,77,4,56,43|47,35,34,31,55,73,40,19,24,51,16,58,5,48|54,10,15,21,61,13,50,64,6|70,71,8,18,53,30,1|32,69,38,26,62,20,11,75|60,7,25,45,3|22,79",5208,5208,True,True,shared_by_seed,shared_by_seed,156.437881,149.688034,0.702004,4.513015,4521,4402,True,True,True,True,True,-6.749847000000017,3.811011
A-n80-k10,54,"14,71,12,25,78,34,18,16,2|33,47,54,58,59,60,66,13,11,72,37|31,56,65,76,53,64,32,22,17|35,70,49,26,63,50,3,19,30|27,39,51,8,75,20,46,28,5|77,43,4,48,62,73,9,15,7|23,57,36,55,24,21,40|44,52,74,41,68,42,1|38,10,45,69,67,29|61,6,79","14,71,12,25,78,34,18,16,2|33,47,54,58,59,60,66,13,11,72,37|31,56,65,76,53,64,32,22,17|35,70,49,26,63,50,3,19,30|27,39,51,8,75,20,46,28,5|77,43,4,48,62,73,9,15,7|23,57,36,55,24,21,40|44,52,74,41,68,42,1|38,10,45,69,67,29|61,6,79",4689,4689,True,True,shared_by_seed,shared_by_seed,135.564377,112.138405,0.716003,4.296016,4153,3740,True,True,True,True,True,-23.425972,3.580013
