"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,best,3,2,300,"max_iter",1865,"32,30,10,16,2,25,12|1,26,14,3,5,19,17,11,15|29,20,13,22,24,8,6|23,18,9,27,28,21|31,4,7","false","generated_inside_algorithm",1187,1187,79.576401,10,7,0,0,3,7,21,0.980808,8,0,"true","ok","",4.200000,13.600000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,best,3,2,300,"max_iter",1852,"26,17,4,3,12,31,18|32,5,6,14,25,2,1,22|27,29,16,28,11,13,20|9,7,21,19,10,15|30,23,8,24","false","generated_inside_algorithm",1379,1379,108.623299,10,3,0,0,7,3,20,1.747659,8,0,"true","ok","",5.500000,17,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,best,3,2,300,"max_iter",1668,"25,23,1,15,10,16,12,26,5|32,18,19,31,3,22,24|11,9,21,17,6,2|28,13,8,27,4,14|20,29,7,30","false","generated_inside_algorithm",1336,1336,102.118004,10,3,0,0,7,3,20,1.670673,10,0,"true","ok","",5.900000,18.400000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,best,3,2,300,"max_iter",1740,"4,11,7,22,20,26,25,10|32,12,29,5,8,19,1,31,6|23,18,13,9,14,2|16,21,28,27,24,17|30,3,15","false","generated_inside_algorithm",1185,1185,79.273827,10,7,0,0,3,7,19,1.085788,10,0,"true","ok","",4.800000,15,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,7,10,7,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,best,3,2,300,"max_iter",1746,"23,14,2,5,9,31,26|24,12,29,20,27,7,30|11,8,4,17,28,18,22|10,32,21,3,1,19,6,25|15,13,16","false","generated_inside_algorithm",986,986,49.167927,10,9,0,0,1,9,10,0.553893,10,0,"true","ok","",4.400000,13.100000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,10,10,0,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,best,3,2,300,"max_iter",2022,"1,6,29,26,11,27,22,9|32,23,13,2,28,15|30,16,12,20,21,18,24,4|19,17,8,3,31,5|7,10,14,25","false","generated_inside_algorithm",1422,1422,115.128586,10,5,0,0,5,5,20,1.292747,9,0,"true","ok","",4.700000,15,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,best,3,2,300,"max_iter",1850,"26,8,11,14,27,6,22,25|5,29,23,3,2,9,28|1,4,17,18,21,16,32,7|30,12,20,10,13,24|31,15,19","false","generated_inside_algorithm",1289,1289,95.007561,10,5,0,0,5,5,15,1.381731,8,0,"true","ok","",5.600000,17.700000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,5,10,5,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,best,3,2,300,"max_iter",2045,"26,21,16,30,14,10,1,8,29,32|5,13,28,22,7,25|11,12,18,17,20,2,6|31,23,27,24,4|15,19,3,9","false","generated_inside_algorithm",1350,1350,104.236008,10,4,0,0,6,4,20,1.755656,8,0,"true","ok","",6.100000,18.900000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,4,10,4,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,best,3,2,300,"max_iter",1961,"32,10,19,22,7,3,8|26,17,23,30,14,5,21,24|16,11,6,9,20,15,2|4,27,28,29,1,12,13|31,18,25","false","generated_inside_algorithm",1359,1359,105.597580,10,5,0,0,5,5,23,1.197767,9,0,"true","ok","",5.500000,15.300000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,23,10,13,5,10,5,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,best,3,2,300,"max_iter",1763,"32,5,10,30,22,11,16,26,24|1,4,29,20,8,9,3,2|13,6,25,15,21,28|23,7,27,19,17|31,18,14,12","false","generated_inside_algorithm",1443,1443,118.305603,10,3,0,0,7,3,18,1.722663,8,0,"true","ok","",5.900000,18.300000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,3,10,3,8,0,0,0,0,0,0,0,0,0,0
