"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1660,1660,-123,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,1,"",0.074962,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1546,1546,-114,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,1,"Complejidad excesiva: 41 > 36.",0.129934,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1402,1402,-144,"true","false",,,,,1,"rfrfe",5,17,4,4,1,3,1,1,1,2,"Complejidad excesiva: 40 > 36.",0.573712,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1402,1402,0,"false","false",,,,,0,"raaafferbc",10,29,1,1,1,0,0,1,0,3,"",1.609194,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1310,1310,-92,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",1.653172,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1247,1247,-63,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,4,"",1.706147,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1247,1247,0,"false","false",,,,,0,"rfraacrg",8,23,1,1,1,0,0,1,0,5,"",2.726636,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1189,1189,-58,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,5,"",2.776611,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1189,1189,0,"false","false",,,,,0,"raaaraacbc",10,26,1,1,1,0,0,1,0,6,"",3.801099,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1096,1096,-93,"true","false",,,,,1,"rfrfe",5,17,1,1,1,0,1,1,1,6,"",4.140928,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1816,1816,0,"false","false",,,,,0,"rffarace",8,25,1,1,1,0,0,1,0,1,"",1.029485,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1613,1613,-203,"true","false",,,,,1,"rfrfe",5,17,1,1,1,0,1,1,1,2,"",1.455272,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,3,1,1493,1493,-120,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,3,"",1.508246,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,4,1,1493,1493,0,"false","false",,,,,0,"rffrgg",6,18,1,1,1,0,0,1,0,4,"",2.521740,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,5,1,1493,1493,0,"false","false",,,,,0,"rfffeg",6,20,1,1,1,0,0,1,0,5,"",3.538231,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,6,1,1396,1396,-97,"true","false",,,,,1,"rffe",4,14,2,2,1,1,1,1,1,6,"Complejidad excesiva: 42 > 36.",3.590205,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,7,1,1396,1396,0,"false","false",,,,,0,"rarfrgb",7,19,1,1,1,0,0,1,0,7,"",4.616692,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,8,1,1396,1396,0,"false","false",,,,,0,"rfrfffergg",10,32,1,1,1,0,0,1,0,8,"",5.652174,"timeout","Tiempo límite agotado aplicando criterio IVNS: 1.0 segundos."
