"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,first,3,2,600,"max_iter",1788,"32,26,11,3,19,9,18,28,5,29|1,8,17,30,4,22,20|21,14,6,27,10,7|16,25,23,12,24,15|2,31,13","false","generated_inside_algorithm",1120,1120,69.440239,10,10,0,0,0,10,13,0.374999,10,0,"true","ok","",4.300000,12,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,first,3,2,600,"max_iter",1947,"11,8,21,12,14,26,9,20,3,25|32,16,6,4,30,31,5|22,28,27,10,7|23,29,1,24,17,13,18|19,2,15","false","generated_inside_algorithm",1129,1129,70.801819,10,10,0,0,0,10,14,0.239999,10,0,"true","ok","",3.600000,9.900000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,first,3,2,600,"max_iter",1690,"26,32,14,16,15,28,19,20,22|21,27,8,9,13,24|10,30,23,2,12,18|1,31,4,5,6,29,3,11|7,17,25","false","generated_inside_algorithm",1034,1034,56.429653,10,10,0,0,0,10,15,0.261999,10,0,"true","ok","",3.600000,10,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,10,10,10,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,first,3,2,600,"max_iter",2172,"20,18,25,29,15,31,12,1|32,5,14,4,9,24,13,16,26|8,10,11,3,23,27,21|28,17,22,19,7|30,6,2","false","generated_inside_algorithm",1067,1067,61.422085,10,10,0,0,0,10,16,0.685997,10,0,"true","ok","",4.300000,12.100000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,first,3,2,600,"max_iter",1514,"32,5,24,22,16,30,9,29|11,20,12,6,14,1,4,7,26,8|19,27,10,3,18,21|31,17,13,28,23|15,2,25","false","generated_inside_algorithm",1076,1076,62.783657,10,10,0,0,0,10,16,0.346000,10,0,"true","ok","",3.500000,10.100000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,first,3,2,600,"max_iter",1986,"32,19,10,12,18,6,29,25|21,30,8,20,15,1,22,11,26|5,24,27,3,13,28|14,17,16,23,4,9|31,2,7","false","generated_inside_algorithm",1130,1130,70.953102,10,10,0,0,0,10,15,0.337997,10,0,"true","ok","",4.100000,12.200000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,first,3,2,600,"max_iter",1801,"26,6,10,13,30,11,21|28,4,29,14,7,16,8,19|32,3,9,1,27,25,5,24|18,2,15,22,31|20,23,17,12","false","generated_inside_algorithm",1047,1047,58.396370,10,10,0,0,0,10,19,0.247999,10,0,"true","ok","",4,11.200000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,10,10,10,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,first,3,2,600,"max_iter",2043,"28,25,24,9,16,8,30|32,21,7,18,23,10,11,26,3|14,19,29,12,1,4,22,13|15,20,27,2,17|5,31,6","false","generated_inside_algorithm",1045,1045,58.093800,10,10,0,0,0,10,16,0.688998,10,0,"true","ok","",4.100000,10.800000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,10,10,10,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,first,3,2,600,"max_iter",1763,"26,8,24,28,25,10,18,5,1|16,29,4,15,7,13,20|32,22,31,11,30,23,19|17,6,12,27,9|21,3,14,2","false","generated_inside_algorithm",1024,1024,54.916794,10,10,0,0,0,10,17,0.144999,10,0,"true","ok","",3.800000,10.100000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,first,3,2,600,"max_iter",2008,"11,2,7,21,23,13,1|19,26,29,3,24,10,12,9|28,4,31,20,14,16,30|32,22,18,17,6,27|15,25,8,5","false","generated_inside_algorithm",1090,1090,64.901665,10,10,0,0,0,10,15,0.379999,10,0,"true","ok","",4.400000,12.800000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,10,10,10,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_11","ivns","A-n33-k5",11,661,10,2,5,5,50,first,3,2,600,"max_iter",1735,"22,16,5,7,4,21,30|26,9,2,25,15,8,19|1,18,27,10,24,32,13|6,23,29,17,11,20,3,12|28,31,14","false","generated_inside_algorithm",1065,1065,61.119514,10,10,0,0,0,10,17,0.241000,10,0,"true","ok","",3.600000,9.600000,1.000000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,10,10,10,4,0,0,0,0,0,0,0,0,0,0
