run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,experiment_group
ivns_A-n33-k5_24,ivns,A-n33-k5,24,4,1,1215,1215,-59,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,3,Cadena desbalanceada por frecuencia de símbolos.,0.044012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,5,1,1181,1181,-34,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,3,,0.057015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,6,1,1152,1152,-29,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.065017,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,7,1,1128,1128,-24,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,5,,0.107029,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,8,1,1108,1108,-20,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.117032,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,9,1,1108,1108,0,False,False,,,,,0,raabb,5,11,3,3,1,2,0,1,0,6,Complejidad excesiva: 20 > 14.,0.181051,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_24,ivns,A-n33-k5,24,10,1,1025,1025,-83,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,7,,0.196055,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,1,1,1591,1591,-181,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.031009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,2,1,1525,1525,-66,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.056016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,3,1,1359,1359,-166,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.085024,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,4,1,1277,1277,-82,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.115032,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,5,1,1207,1207,-70,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.14304,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,6,1,1145,1145,-62,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.174049,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,7,1,1086,1086,-59,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.203057,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,8,1,989,989,-97,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.233065,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,9,1,959,959,-30,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.267075,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_25,vns,A-n33-k5,25,10,1,933,933,-26,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.294082,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,1,1,1568,1568,-204,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,1,,0.009002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,2,1,1467,1467,-101,True,False,,,,,1,rarb,4,10,6,6,1,5,1,1,1,2,Complejidad excesiva: 18 > 14.,0.020005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,3,1,1387,1387,-80,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.033009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,4,1,1314,1314,-73,True,False,,,,,1,rarb,4,10,5,5,1,4,1,1,1,3,Complejidad excesiva: 18 > 14.,0.055015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,5,1,1259,1259,-55,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,3,,0.065018,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,6,1,1227,1227,-32,True,False,,,,,1,raac,4,11,5,5,1,4,1,1,1,3,Complejidad excesiva: 23 > 14.,0.075021,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,7,1,1152,1152,-75,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.091025,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,8,1,1131,1131,-21,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.10603,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,9,1,1113,1113,-18,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,4,Complejidad excesiva: 22 > 14.,0.116032,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_25,ivns,A-n33-k5,25,10,1,1084,1084,-29,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.133037,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,1,1,1638,1638,-241,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.030009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,2,1,1503,1503,-135,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.058016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,3,1,1391,1391,-112,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.084024,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,4,1,1299,1299,-92,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.115032,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,5,1,1260,1260,-39,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.14404,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,6,1,1214,1214,-46,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.183051,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,7,1,1209,1209,-5,True,True,1.0,0.0,3.0,1.0,3,,0,0,0,0,0,0,0,0,0,0,,0.217061,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,8,1,1188,1188,-21,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.252071,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,9,1,1142,1142,-46,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.296083,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_26,vns,A-n33-k5,26,10,1,1105,1105,-37,True,True,1.0,0.0,3.0,1.0,3,,0,0,0,0,0,0,0,0,0,0,,0.331093,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,1,1,1671,1671,-208,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,1,Complejidad excesiva: 17 > 14.,0.053015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,2,1,1555,1555,-116,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,2,,0.061017,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,3,1,1498,1498,-57,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,2,,0.067019,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,4,1,1428,1428,-70,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,3,Complejidad excesiva: 17 > 14.,0.078022,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,5,1,1388,1388,-40,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,3,Complejidad excesiva: 18 > 14.,0.085024,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,6,1,1350,1350,-38,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,3,,0.093026,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,7,1,1324,1324,-26,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.105029,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,8,1,1260,1260,-64,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,5,,0.156043,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,9,1,1209,1209,-51,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,5,,0.167047,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_26,ivns,A-n33-k5,26,10,1,1143,1143,-66,True,False,,,,,1,rfrg,4,12,3,3,1,2,1,1,1,5,Complejidad excesiva: 20 > 14.,0.21606,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,1,1,1847,1847,-31,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.025007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,2,1,1731,1731,-116,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.053015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,3,1,1638,1638,-93,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.095027,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,4,1,1581,1581,-57,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.126035,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,5,1,1438,1438,-143,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.159044,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,6,1,1320,1320,-118,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.193054,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,7,1,1151,1151,-169,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.222062,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,8,1,1107,1107,-44,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.250069,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,9,1,1071,1071,-36,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.285079,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_27,vns,A-n33-k5,27,10,1,1055,1055,-16,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.315087,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,1,1,1695,1695,-183,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,1,,0.008002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,2,1,1695,1695,0,False,False,,,,,0,rfabg,5,13,2,2,1,1,0,1,0,2,Complejidad excesiva: 20 > 14.,0.077021,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,3,1,1518,1518,-177,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,3,Complejidad excesiva: 23 > 14.,0.088025,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,4,1,1392,1392,-126,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.094026,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,5,1,1337,1337,-55,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,0.110031,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,6,1,1295,1295,-42,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,0.122034,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,7,1,1255,1255,-40,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,5,,0.128036,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,8,1,1224,1224,-31,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,0.140039,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,9,1,1151,1151,-73,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,6,Complejidad excesiva: 16 > 14.,0.153042,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_27,ivns,A-n33-k5,27,10,1,1096,1096,-55,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,7,,0.203056,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,1,1,1689,1689,-109,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.025007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,2,1,1588,1588,-101,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.054015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,3,1,1497,1497,-91,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.079022,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,4,1,1329,1329,-168,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.10703,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,5,1,1233,1233,-96,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.135037,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,6,1,1207,1207,-26,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.162045,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,7,1,1175,1175,-32,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.187052,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,8,1,1153,1153,-22,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.228063,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,9,1,1141,1141,-12,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.260072,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_28,vns,A-n33-k5,28,10,1,1125,1125,-16,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.29108,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,1,1,1642,1642,-156,True,False,,,,,1,rfrg,4,12,2,2,1,1,1,1,1,1,Complejidad excesiva: 17 > 14.,0.049013,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,2,1,1526,1526,-116,True,False,,,,,1,rarac,5,14,3,3,1,2,1,1,1,2,Complejidad excesiva: 18 > 14.,0.063017,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,3,1,1465,1465,-61,True,False,,,,,1,rab,3,7,3,3,1,2,1,1,1,3,Complejidad excesiva: 22 > 14.,0.069019,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,4,1,1392,1392,-73,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.07902,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,5,1,1307,1307,-85,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.100026,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,6,1,1278,1278,-29,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,5,Complejidad excesiva: 23 > 14.,0.109029,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,7,1,1219,1219,-59,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,6,Complejidad excesiva: 28 > 14.,0.120031,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,8,1,1191,1191,-28,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,6,,0.127033,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,9,1,1167,1167,-24,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,6,,0.135036,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
ivns_A-n33-k5_28,ivns,A-n33-k5,28,10,1,1113,1113,-54,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,6,Cadena desbalanceada por frecuencia de símbolos.,0.14804,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,1,1,1956,1956,-86,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.026007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,2,1,1868,1868,-88,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.049014,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,3,1,1803,1803,-65,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.07402,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,4,1,1710,1710,-93,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.102028,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,5,1,1623,1623,-87,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.127035,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,6,1,1502,1502,-121,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.161044,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
vns_A-n33-k5_29,vns,A-n33-k5,29,7,1,1388,1388,-114,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.195053,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-final/trace-main-baseline-random.csv,official_vns_ivns
