run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,experiment_group
vns_A-n33-k5_31,vns,A-n33-k5,31,1,1,1690,1690,-73,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.075,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,2,1,1504,1504,-186,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.116,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,3,1,1456,1456,-48,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.149,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,4,1,1276,1276,-180,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.182001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,5,1,1248,1248,-28,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.217001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,6,1,1212,1212,-36,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.258001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,7,1,1163,1163,-49,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.293001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,8,1,1150,1150,-13,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.341001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,9,1,1143,1143,-7,True,True,1.0,0.0,3.0,1.0,3,,0,0,0,0,0,0,0,0,0,0,,0.378001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_31,vns,A-n33-k5,31,10,1,1113,1113,-30,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.415001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,1,1,1618,1618,-145,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,1,,0.009,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,2,1,1479,1479,-139,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.029,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,3,1,1359,1359,-120,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,2,,0.055001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,4,1,1254,1254,-105,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,3,Cadena desbalanceada por frecuencia de símbolos.,0.115001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,5,1,1204,1204,-50,True,False,,,,,1,rab,3,7,5,5,1,4,1,1,1,3,Cadena desbalanceada por frecuencia de símbolos.,0.126001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,6,1,1170,1170,-34,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.139001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,7,1,1156,1156,-14,True,False,,,,,1,rffe,4,14,4,4,1,3,1,1,1,4,Complejidad excesiva: 17 > 14.,0.198002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,8,1,1148,1148,-8,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.212002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,9,1,1142,1142,-6,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.221002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_31,ivns,A-n33-k5,31,10,1,1120,1120,-22,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,5,,0.279002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,1,1,1570,1570,-173,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.038001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,2,1,1443,1443,-127,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.073001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,3,1,1405,1405,-38,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.108001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,4,1,1376,1376,-29,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.146,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,5,1,1304,1304,-72,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.179,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,6,1,1190,1190,-114,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.216,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,7,1,1130,1130,-60,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.254,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,8,1,1092,1092,-38,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.292,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,9,1,1047,1047,-45,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.327001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_32,vns,A-n33-k5,32,10,1,992,992,-55,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.376001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,1,1,1595,1595,-148,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,1,Complejidad excesiva: 17 > 14.,0.062,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,2,1,1454,1454,-141,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,2,Complejidad excesiva: 27 > 14.,0.076,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,3,1,1354,1354,-100,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,3,Cadena desbalanceada por frecuencia de símbolos.,0.086,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,4,1,1301,1301,-53,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,4,,0.107,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,5,1,1222,1222,-79,True,False,,,,,1,rfrg,4,12,2,2,1,1,1,1,1,5,Complejidad excesiva: 15 > 14.,0.188,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,6,1,1176,1176,-46,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,5,,0.213001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,7,1,1113,1113,-63,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,5,Complejidad excesiva: 27 > 14.,0.228001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,8,1,1074,1074,-39,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,5,Complejidad excesiva: 20 > 14.,0.253001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,9,1,1026,1026,-48,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,5,,0.299001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_32,ivns,A-n33-k5,32,10,1,990,990,-36,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,5,,0.319001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,1,1,1862,1862,-52,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.034,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,2,1,1777,1777,-85,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.074,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,3,1,1650,1650,-127,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.109,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,4,1,1557,1557,-93,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.146,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,5,1,1459,1459,-98,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.186001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,6,1,1376,1376,-83,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.223002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,7,1,1287,1287,-89,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.259002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,8,1,1185,1185,-102,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.325002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,9,1,1179,1179,-6,True,True,1.0,0.0,3.0,1.0,3,,0,0,0,0,0,0,0,0,0,0,,0.370002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_33,vns,A-n33-k5,33,10,1,1110,1110,-69,True,True,3.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.440003,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,1,1,1726,1726,-188,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,1,,0.066999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,2,1,1572,1572,-154,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,2,,0.077999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,3,1,1477,1477,-95,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,3,Complejidad excesiva: 21 > 14.,0.128999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,4,1,1397,1397,-80,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.142999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,5,1,1340,1340,-57,True,False,,,,,1,rab,3,7,3,3,1,2,1,1,1,5,Longitud excesiva: 17 > 10.,0.151999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,6,1,1278,1278,-62,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,6,Complejidad excesiva: 17 > 14.,0.170999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,7,1,1239,1239,-39,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,6,,0.181999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,8,1,1195,1195,-44,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,6,,0.227999,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,9,1,1153,1153,-42,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,6,,0.291,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_33,ivns,A-n33-k5,33,10,1,1115,1115,-38,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,6,Complejidad excesiva: 17 > 14.,0.306,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,1,1,1523,1523,-135,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.037,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,2,1,1476,1476,-47,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.072,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,3,1,1414,1414,-62,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.108,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,4,1,1273,1273,-141,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.144,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,5,1,1139,1139,-134,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.187,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,6,1,1103,1103,-36,True,True,1.0,0.0,3.0,3.0,3,,0,0,0,0,0,0,0,0,0,0,,0.223001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,7,1,1076,1076,-27,True,True,1.0,0.0,3.0,1.0,3,,0,0,0,0,0,0,0,0,0,0,,0.269001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,8,1,1065,1065,-11,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.310001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,9,1,1057,1057,-8,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.351001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
vns_A-n33-k5_34,vns,A-n33-k5,34,10,1,1045,1045,-12,True,True,1.0,0.0,3.0,2.0,3,,0,0,0,0,0,0,0,0,0,0,,0.394001,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,1,1,1478,1478,-180,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,1,Complejidad excesiva: 18 > 14.,0.021,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,2,1,1403,1403,-75,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,2,Complejidad excesiva: 17 > 14.,0.031,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,3,1,1302,1302,-101,True,False,,,,,1,rfrg,4,12,2,2,1,1,1,1,1,3,Complejidad excesiva: 18 > 14.,0.096002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,4,1,1230,1230,-72,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.111002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,5,1,1170,1170,-60,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.122002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,6,1,1124,1124,-46,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.133002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
ivns_A-n33-k5_34,ivns,A-n33-k5,34,7,1,1050,1050,-74,True,False,,,,,1,rfrg,4,12,1,1,1,0,1,1,1,5,,0.190002,ok,,/home/olivia3/Proyectos Uni/vrp/results/confirmatorios/a-vns-vs-ivns-baseline-first-t1.00/trace-vns-ivns-baseline-first-t1.00.csv,confirmatory_a
