"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,first,3,2,300,"max_iter",1895,"10,16,25,7,14,22,11,26|32,27,6,31,17,5|12,28,1,23,2,29,13|8,21,15,3,18,9,19|4,30,20,24","false","generated_inside_algorithm",1364,1364,106.354012,10,4,0,0,6,4,15,1.561837,10,0,"true","ok","",5.900000,19,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,first,3,2,300,"max_iter",1984,"12,19,24,28,21,2,18,32|26,9,14,25,16,15,29,10|5,8,11,20,3,17,4,6|30,1,23,7,22,13|27,31","false","generated_inside_algorithm",1539,1539,132.829041,10,3,0,0,7,3,15,1.803806,10,0,"true","ok","",6.300000,19.400000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,3,10,3,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,first,3,2,300,"max_iter",1905,"32,26,11,23,6,27,10,3|13,24,20,29,15,30,14|12,8,21,25,2,9,18|7,17,4,1,16,19,28|22,5,31","false","generated_inside_algorithm",1403,1403,112.254158,10,4,0,0,6,4,13,1.523832,8,0,"true","ok","",6.900000,21,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,4,10,4,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,first,3,2,300,"max_iter",1937,"32,5,19,25,17,23,18,16|26,14,20,24,1,2,15,7|12,13,4,11,29,6,10|8,28,9,21,3,31|30,27,22","false","generated_inside_algorithm",1338,1338,102.420578,10,5,0,0,5,5,17,1.503827,10,0,"true","ok","",6.300000,20.100000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,first,3,2,300,"max_iter",1721,"12,18,27,19,20,22,23|32,11,7,26,10,9,31,1|6,16,15,8,29,14,17|24,3,13,30,25,28|21,2,4,5","false","generated_inside_algorithm",1147,1147,73.524963,10,6,0,0,4,6,14,1.206859,9,0,"true","ok","",5.200000,16.600000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,6,10,6,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,first,3,2,300,"max_iter",1639,"26,11,19,23,15,18,25,10|32,21,20,14,28,5,17,9,1|12,30,27,16,24,6|29,7,13,2,4,3|31,8,22","false","generated_inside_algorithm",1188,1188,79.727684,10,3,0,0,7,3,11,1.777788,8,0,"true","ok","",6.700000,21.300000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,11,10,1,3,10,3,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,first,3,2,300,"max_iter",1888,"32,16,26,4,15,14,6,24,20,1|29,19,30,12,8,9,7|22,2,11,17,18,3|31,10,21,13,27|5,28,25,23","false","generated_inside_algorithm",1888,1888,185.627838,10,0,0,0,10,0,14,2.298716,0,0,"true","ok","",7.700000,23.700000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,0,10,0,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,first,3,2,300,"max_iter",1722,"1,5,23,24,15,6,21,3|32,16,11,26,22,20,27,9,8|13,30,25,10,12,18|31,29,4,7,14,28|2,17,19","false","generated_inside_algorithm",1210,1210,83.055969,10,5,0,0,5,5,16,1.457816,7,0,"true","ok","",5.900000,19.900000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,first,3,2,300,"max_iter",1910,"32,11,27,16,20,23,21,25,24|1,29,8,26,22,30,18,10|9,5,3,7,4,17|12,14,2,19,28,15|13,6,31","false","generated_inside_algorithm",1414,1414,113.918304,10,3,0,0,7,3,14,1.866758,8,0,"true","ok","",7.300000,22.800000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,first,3,2,300,"max_iter",1650,"21,26,6,24,4,30,25,8|32,19,9,22,20,3,17|11,2,29,7,28,23,14,1|18,16,13,5,10,31|12,27,15","false","generated_inside_algorithm",1383,1383,109.228447,10,2,0,0,8,2,15,2.027730,6,0,"true","ok","",8.200000,25.200000,0.200000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,2,10,2,10,0,0,0,0,0,0,0,0,0,0
