"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1579,1579,-190,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,1,"",0.103995,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1441,1441,-138,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,1,"",0.168993,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1346,1346,-95,"true","false",,,,,1,"rfrg",4,12,2,2,1,1,1,1,1,1,"Complejidad excesiva: 20 > 14.",0.254991,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1281,1281,-65,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,2,"",0.268991,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1228,1228,-53,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.326989,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1169,1169,-59,"true","false",,,,,1,"raabb",5,11,1,1,1,0,1,1,1,4,"",0.404987,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1123,1123,-46,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.419986,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1064,1064,-59,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,6,"",0.437985,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1040,1040,-24,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,6,"Complejidad excesiva: 21 > 14.",0.448985,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1033,1033,-7,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,7,"",0.456985,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1831,1831,-126,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,1,"",0.013999,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1672,1672,-159,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,2,"",0.023999,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,3,1,1545,1545,-127,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,2,"",0.036999,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,4,1,1443,1443,-102,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.091997,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,5,1,1346,1346,-97,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.142995,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,6,1,1287,1287,-59,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.192993,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,7,1,1256,1256,-31,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,3,"Complejidad excesiva: 16 > 14.",0.202993,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,8,1,1228,1228,-28,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,3,"Complejidad excesiva: 17 > 14.",0.212993,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,9,1,1204,1204,-24,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.267991,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,10,1,1190,1190,-14,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.276991,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,1,1,1583,1583,-182,"true","false",,,,,1,"rarac",5,14,4,4,1,3,1,1,1,1,"Complejidad excesiva: 17 > 14.",0.018999,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,2,1,1459,1459,-124,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,2,"",0.028999,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,3,1,1312,1312,-147,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,3,"",0.095996,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,4,1,1250,1250,-62,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,4,"Cadena desbalanceada por frecuencia de símbolos.",0.111996,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,5,1,1140,1140,-110,"true","false",,,,,1,"rarac",5,14,3,3,1,2,1,1,1,4,"Complejidad excesiva: 17 > 14.",0.129995,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,6,1,1071,1071,-69,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,5,"Complejidad excesiva: 25 > 14.",0.188993,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,7,1,1034,1034,-37,"true","false",,,,,1,"raac",4,11,4,4,1,3,1,1,1,5,"Complejidad excesiva: 23 > 14.",0.199993,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,8,1,972,972,-62,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,5,"",0.258991,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,9,1,938,938,-34,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,5,"",0.321988,"ok",""
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,10,1,880,880,-58,"true","false",,,,,1,"rarabb",6,14,1,1,1,0,1,1,1,6,"",0.669978,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,1,1,1632,1632,-171,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,1,"Complejidad excesiva: 22 > 14.",0.085997,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,2,1,1479,1479,-153,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,1,"",0.157994,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,3,1,1399,1399,-80,"true","false",,,,,1,"rab",3,7,2,2,1,1,1,1,1,2,"Complejidad excesiva: 16 > 14.",0.167994,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,4,1,1339,1339,-60,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,3,"",0.187993,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,5,1,1286,1286,-53,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,4,"",0.210993,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,6,1,1238,1238,-48,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,4,"",0.233992,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,7,1,1217,1217,-21,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,5,"",0.244992,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,8,1,1197,1197,-20,"true","false",,,,,1,"rab",3,7,2,2,1,1,1,1,1,5,"Complejidad excesiva: 20 > 14.",0.252991,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,9,1,1191,1191,-6,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,5,"",0.260991,"ok",""
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,10,1,1128,1128,-63,"true","false",,,,,1,"rarabb",6,14,1,1,1,0,1,1,1,6,"",0.650977,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,1,1,1850,1850,-115,"true","false",,,,,1,"raac",4,11,3,3,1,2,1,1,1,1,"Complejidad excesiva: 20 > 14.",0.013000,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,2,1,1671,1671,-179,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,2,"",0.028999,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,3,1,1539,1539,-132,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,2,"Complejidad excesiva: 16 > 14.",0.044999,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,4,1,1452,1452,-87,"true","false",,,,,1,"rab",3,7,3,3,1,2,1,1,1,3,"Complejidad excesiva: 17 > 14.",0.053998,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,5,1,1400,1400,-52,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,3,"Complejidad excesiva: 17 > 14.",0.063998,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,6,1,1334,1334,-66,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,3,"Complejidad excesiva: 21 > 14.",0.081997,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,7,1,1266,1266,-68,"true","false",,,,,1,"rfrg",4,12,2,2,1,1,1,1,1,4,"Longitud excesiva: 11 > 10.",0.150995,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,8,1,1234,1234,-32,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.159995,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,9,1,1221,1221,-13,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,4,"",0.169995,"ok",""
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,10,1,1212,1212,-9,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,4,"",0.179994,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,1,1,1535,1535,-207,"true","false",,,,,1,"raarbb",6,14,1,1,1,0,1,1,1,1,"",0.383988,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,2,1,1440,1440,-95,"true","false",,,,,1,"rab",3,7,2,2,1,1,1,1,1,2,"Complejidad excesiva: 18 > 14.",0.392987,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,3,1,1355,1355,-85,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,3,"",0.403987,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,4,1,1283,1283,-72,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,4,"",0.418986,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,5,1,1231,1231,-52,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,5,"",0.470985,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,6,1,1149,1149,-82,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,6,"",0.535983,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,7,1,1111,1111,-38,"true","false",,,,,1,"rfg",3,9,5,5,1,4,1,1,1,6,"Complejidad excesiva: 16 > 14.",0.553982,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,8,1,1068,1068,-43,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,7,"",0.567981,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,9,1,1030,1030,-38,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,8,"",0.598980,"ok",""
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,10,1,1004,1004,-26,"true","false",,,,,1,"rarac",5,14,2,2,1,1,1,1,1,8,"Cadena desbalanceada por frecuencia de símbolos.",0.622980,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,1,1,1677,1677,-268,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,1,"",0.012999,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,2,1,1525,1525,-152,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.093997,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,3,1,1395,1395,-130,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,3,"",0.112996,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,4,1,1325,1325,-70,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,4,"",0.168994,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,5,1,1283,1283,-42,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.184994,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,6,1,1247,1247,-36,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.201992,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,7,1,1189,1189,-58,"true","false",,,,,1,"rfrg",4,12,4,4,1,3,1,1,1,5,"Cadena desbalanceada por frecuencia de símbolos.",0.266990,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,8,1,1163,1163,-26,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.282989,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,9,1,1140,1140,-23,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,6,"",0.291989,"ok",""
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,10,1,1121,1121,-19,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,6,"Complejidad excesiva: 18 > 14.",0.306989,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,1,1,1553,1553,-155,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,1,"",0.055998,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,2,1,1427,1427,-126,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.116997,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,3,1,1342,1342,-85,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,3,"",0.130996,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,4,1,1278,1278,-64,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,4,"Complejidad excesiva: 18 > 14.",0.145996,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,5,1,1227,1227,-51,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,4,"",0.161995,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,6,1,1200,1200,-27,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,5,"",0.172995,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,7,1,1154,1154,-46,"true","false",,,,,1,"rffe",4,14,2,2,1,1,1,1,1,5,"Complejidad excesiva: 18 > 14.",0.221993,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,8,1,1113,1113,-41,"true","false",,,,,1,"rarb",4,10,2,2,1,1,1,1,1,6,"Cadena desbalanceada por frecuencia de símbolos.",0.235993,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,9,1,1099,1099,-14,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,6,"",0.250992,"ok",""
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,10,1,1070,1070,-29,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,7,"",0.269992,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,1,1,1771,1771,-176,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,1,"",0.018999,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,2,1,1596,1596,-175,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.083997,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,3,1,1482,1482,-114,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,3,"",0.095997,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,4,1,1357,1357,-125,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,4,"",0.156995,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,5,1,1269,1269,-88,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,4,"",0.220992,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,6,1,1218,1218,-51,"true","false",,,,,1,"rarb",4,10,2,2,1,1,1,1,1,5,"Complejidad excesiva: 31 > 14.",0.234992,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,7,1,1184,1184,-34,"true","false",,,,,1,"rfg",3,9,3,3,1,2,1,1,1,6,"Complejidad excesiva: 22 > 14.",0.250991,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,8,1,1157,1157,-27,"true","false",,,,,1,"raac",4,11,3,3,1,2,1,1,1,6,"Complejidad excesiva: 17 > 14.",0.261991,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,9,1,1135,1135,-22,"true","false",,,,,1,"rfg",3,9,2,2,1,1,1,1,1,6,"Complejidad excesiva: 23 > 14.",0.277991,"ok",""
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,10,1,1116,1116,-19,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,7,"",0.285990,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,1,1,1488,1488,-89,"true","false",,,,,1,"rarb",4,10,5,5,1,4,1,1,1,1,"Complejidad excesiva: 25 > 14.",0.015000,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,2,1,1410,1410,-78,"true","false",,,,,1,"rarb",4,10,2,2,1,1,1,1,1,1,"Longitud excesiva: 12 > 10.",0.041999,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,3,1,1305,1305,-105,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,2,"",0.119996,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,4,1,1205,1205,-100,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.179994,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,5,1,1183,1183,-22,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.188994,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,6,1,1152,1152,-31,"true","false",,,,,1,"rarb",4,10,1,1,1,0,1,1,1,4,"",0.201994,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,7,1,1136,1136,-16,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,5,"",0.212993,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,8,1,1123,1123,-13,"true","false",,,,,1,"rab",3,7,2,2,1,1,1,1,1,5,"Complejidad excesiva: 17 > 14.",0.221993,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,9,1,1065,1065,-58,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,5,"",0.285991,"ok",""
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,10,1,1026,1026,-39,"true","false",,,,,1,"rarac",5,14,2,2,1,1,1,1,1,6,"Complejidad excesiva: 17 > 14.",0.304990,"ok",""
