"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1525,1525,-127,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,1,"Complejidad excesiva: 39 > 24.",0.134999,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1414,1414,-111,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,2,"",0.156999,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1414,1414,0,"false","false",,,,,0,"raaffec",7,22,2,2,1,1,0,1,0,3,"Complejidad excesiva: 25 > 24.",0.683002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.5 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1414,1414,0,"false","false",,,,,0,"rafrferb",8,24,1,1,1,0,0,1,0,4,"",1.213003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.5 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1316,1316,-98,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,4,"Complejidad excesiva: 32 > 24.",1.288003,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1262,1262,-54,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,4,"",1.358004,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1236,1236,-26,"true","false",,,,,1,"rffe",4,14,2,2,1,1,1,1,1,4,"Complejidad excesiva: 26 > 24.",1.434004,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1236,1236,0,"false","false",,,,,0,"rfrfe",5,17,2,2,1,1,0,1,0,5,"Complejidad excesiva: 25 > 24.",1.946007,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.5 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1236,1236,0,"false","false",,,,,0,"rfffrge",7,23,2,2,1,1,0,1,0,6,"duplicated-string",2.470008,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.5 segundos."
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1236,1236,0,"false","false",,,,,0,"rffferg",7,23,4,4,1,3,0,1,0,7,"Complejidad excesiva: 42 > 24.",2.997011,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.5 segundos."
