"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1596,1596,-116,"true","false",,,,,1,"rarb",4,10,2,2,1,1,1,1,1,1,"Complejidad excesiva: 18 > 14.",0.051000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1486,1486,-110,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,2,"",0.076999,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1423,1423,-63,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,3,"",0.085999,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1391,1391,-32,"true","false",,,,,1,"raac",4,11,3,3,1,2,1,1,1,4,"Complejidad excesiva: 17 > 14.",0.102000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1328,1328,-63,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,4,"",0.119000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1277,1277,-51,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.129000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1184,1184,-93,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,5,"",0.195000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1144,1144,-40,"true","false",,,,,1,"rfg",3,9,4,4,1,3,1,1,1,5,"Complejidad excesiva: 17 > 14.",0.230000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,1121,1121,-23,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.250000,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,1110,1110,-11,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,5,"",0.271000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1600,1600,-195,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,1,"",0.077000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1489,1489,-111,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,2,"Complejidad excesiva: 16 > 14.",0.091000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,3,1,1424,1424,-65,"true","false",,,,,1,"rab",3,7,3,3,1,2,1,1,1,3,"Complejidad excesiva: 28 > 14.",0.102000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,4,1,1352,1352,-72,"true","false",,,,,1,"raac",4,11,2,2,1,1,1,1,1,3,"Complejidad excesiva: 15 > 14.",0.119000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,5,1,1258,1258,-94,"true","false",,,,,1,"rfg",3,9,1,1,1,0,1,1,1,4,"",0.137000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,6,1,1205,1205,-53,"true","false",,,,,1,"rarac",5,14,1,1,1,0,1,1,1,5,"",0.157000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,7,1,1163,1163,-42,"true","false",,,,,1,"rffe",4,14,2,2,1,1,1,1,1,5,"Complejidad excesiva: 29 > 14.",0.217999,"ok",""
