"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,first,3,2,900,"max_iter",1667,"26,32,2,28,9,25,31|17,15,29,11,18,3,23|1,14,10,5,16,21,12,30,20|7,22,24,13,4,8|6,19,27","false","generated_inside_algorithm",921,921,39.334343,10,8,0,0,2,8,16,5.194401,10,0,"true","ok","",5.200000,17.200000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,8,10,8,3,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,first,3,2,900,"max_iter",1836,"32,29,1,9,26,31,5,8,15|6,20,12,3,11,14,4,28|16,13,22,24,10,25|17,21,18,27,2|30,7,19,23","false","generated_inside_algorithm",972,972,47.049923,10,8,0,0,2,8,18,4.586705,9,0,"true","ok","",5,15.900000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,first,3,2,900,"max_iter",1668,"30,17,2,6,14,1|32,26,11,27,20,5,13,23,25|8,7,9,4,12,18,15|21,3,24,16,19,22,28|29,31,10","false","generated_inside_algorithm",1011,1011,52.950077,10,8,0,0,2,8,15,5.007495,10,0,"true","ok","",5.200000,15.800000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,first,3,2,900,"max_iter",1874,"32,16,1,9,11,5,18,23,27|20,3,8,28,29,17,10|19,24,15,12,7,14,25,26|6,31,22,21,4|2,30,13","false","generated_inside_algorithm",1186,1186,79.425117,10,7,0,0,3,7,18,5.124437,10,0,"true","ok","",4.600000,13.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,first,3,2,900,"max_iter",1872,"26,12,32,29,30,28,2,19,1|11,18,3,5,21,4,25,27|23,8,15,20,6,14,7|24,10,16,22,17|9,13,31","false","generated_inside_algorithm",1094,1094,65.506813,10,7,0,0,3,7,13,5.741128,10,0,"true","ok","",5,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,7,10,7,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,first,3,2,900,"max_iter",1673,"26,17,12,13,25,7,29|32,24,16,4,10,27,6|1,11,21,23,15,9,20,30|5,28,2,14,8,18,3|31,19,22","false","generated_inside_algorithm",1097,1097,65.960663,10,7,0,0,3,7,16,5.534231,10,0,"true","ok","",5,15.800000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,first,3,2,900,"max_iter",1939,"11,14,30,27,31,6|28,26,18,17,13,24,12|1,32,3,22,5,23,29,25,19|16,7,9,10,21,8,20|2,15,4","false","generated_inside_algorithm",1029,1029,55.673225,10,8,0,0,2,8,24,4.452773,10,0,"true","ok","",4.600000,14.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,24,10,14,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,first,3,2,900,"max_iter",1772,"1,11,27,25,9,26,24,16,20|29,12,7,18,30,10,21|32,4,23,22,19,14,6,5|13,15,3,28,17|8,2,31","false","generated_inside_algorithm",1127,1127,70.499245,10,7,0,0,3,7,19,5.323337,9,0,"true","ok","",5.100000,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,7,10,7,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,first,3,2,900,"max_iter",1932,"16,1,14,20,2,11,10,22|32,12,3,18,9,26,24,8,23|29,30,17,19,25,7|21,15,27,6,28,4|13,31,5","false","generated_inside_algorithm",1178,1178,78.214821,10,7,0,0,3,7,16,5.595201,9,0,"true","ok","",4.900000,14.900000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,first,3,2,900,"max_iter",1659,"32,8,30,11,9,27,29,4|1,6,28,19,21,24,2,26|12,18,23,20,14,25,13,5|31,7,16,22,15|10,17,3","false","generated_inside_algorithm",992,992,50.075645,10,10,0,0,0,10,19,0.632684,10,0,"true","ok","",3.700000,11.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,10,10,10,5,0,0,0,0,0,0,0,0,0,0
