"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,1,1,1557,1557,-316,"true","false",,,,,1,"rarac",5,14,2,2,1,1,1,1,1,1,"Complejidad excesiva: 17 > 14.",0.061003,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,2,1,1408,1408,-149,"true","false",,,,,1,"raabb",5,11,1,1,1,0,1,1,1,2,"",0.159007,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,3,1,1289,1289,-119,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,3,"",0.168008,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,4,1,1210,1210,-79,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,4,"",0.236011,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,5,1,1142,1142,-68,"true","false",,,,,1,"rarac",5,14,3,3,1,2,1,1,1,4,"Complejidad excesiva: 15 > 14.",0.255012,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,6,1,1085,1085,-57,"true","false",,,,,1,"rarac",5,14,3,3,1,2,1,1,1,4,"Complejidad excesiva: 17 > 14.",0.274013,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,7,1,1051,1051,-34,"true","false",,,,,1,"rab",3,7,1,1,1,0,1,1,1,4,"",0.282013,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,8,1,1007,1007,-44,"true","false",,,,,1,"rarac",5,14,2,2,1,1,1,1,1,4,"Complejidad excesiva: 15 > 14.",0.304014,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,9,1,962,962,-45,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,5,"",0.352016,"ok",""
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,10,1,920,920,-42,"true","false",,,,,1,"rfrg",4,12,2,2,1,1,1,1,1,5,"Complejidad excesiva: 17 > 14.",0.429020,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,1,1,1676,1676,-141,"true","false",,,,,1,"raac",4,11,1,1,1,0,1,1,1,1,"",0.013000,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,2,1,1422,1422,-254,"true","false",,,,,1,"raarbb",6,14,1,1,1,0,1,1,1,2,"",0.517024,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,3,1,1306,1306,-116,"true","false",,,,,1,"rffe",4,14,2,2,1,1,1,1,1,3,"Complejidad excesiva: 17 > 14.",0.581027,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,4,1,1233,1233,-73,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.641030,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,5,1,1185,1185,-48,"true","false",,,,,1,"rffe",4,14,3,3,1,2,1,1,1,3,"Complejidad excesiva: 18 > 14.",0.707033,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,6,1,1151,1151,-34,"true","false",,,,,1,"rffe",4,14,1,1,1,0,1,1,1,3,"",0.769036,"ok",""
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,7,1,1089,1089,-62,"true","false",,,,,1,"rfrg",4,12,1,1,1,0,1,1,1,4,"",0.850040,"ok",""
