"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_1","ivns","A-n33-k5",1,661,10,2,5,5,50,random,3,2,900,"max_iter",1853,"1,32,21,5,28,24,4,18,14,20,26|12,8,15,19,25,3,22|16,9,6,11,29,7,10|23,27,30,17|2,31,13","false","generated_inside_algorithm",1128,1128,70.650528,10,6,0,0,4,6,16,8.615690,10,0,"true","ok","",5.600000,17.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,6,10,6,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_2","ivns","A-n33-k5",2,661,10,2,5,5,50,random,3,2,900,"max_iter",1744,"26,9,13,16,5,6,29,18|15,28,25,30,24,7|32,2,11,31,23,19,20,12|22,3,10,1,17,8|14,21,27,4","false","generated_inside_algorithm",975,975,47.503780,10,9,0,0,1,9,16,4.628685,10,0,"true","ok","",5.300000,16.800000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_3","ivns","A-n33-k5",3,661,10,2,5,5,50,random,3,2,900,"max_iter",1597,"6,14,5,21,13,10,12,32|26,4,22,27,7,8,25|15,18,24,29,11,16,9,3|19,17,23,31,2|30,20,28,1","false","generated_inside_algorithm",954,954,44.326775,10,8,0,0,2,8,13,5.747126,10,0,"true","ok","",5.400000,17,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_4","ivns","A-n33-k5",4,661,10,2,5,5,50,random,3,2,900,"max_iter",1803,"12,13,4,27,19,6|11,1,21,31,9,15,10|26,32,18,24,5,2,23,3,20|17,8,16,28,25,22,29|30,14,7","false","generated_inside_algorithm",972,972,47.049923,10,9,0,0,1,9,13,2.874562,10,0,"true","ok","",4.900000,15,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_5","ivns","A-n33-k5",5,661,10,2,5,5,50,random,3,2,900,"max_iter",1595,"26,12,15,7,13,8,22|32,25,29,21,3,20,23,11,14,28|10,19,4,16,30,5,18|31,9,17,24,6|27,1,2","false","generated_inside_algorithm",867,867,31.164902,10,7,0,0,3,7,14,6.054971,10,0,"true","ok","",5.200000,16.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_6","ivns","A-n33-k5",6,661,10,2,5,5,50,random,3,2,900,"max_iter",1646,"32,26,21,11,19,23,30,3,9|20,13,5,29,15,4,12,16|6,25,2,22,8,28|24,18,14,10,7,17|31,1,27","false","generated_inside_algorithm",909,909,37.518909,10,9,0,0,1,9,19,3.237381,10,0,"true","ok","",4.600000,14.900000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,9,10,9,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_7","ivns","A-n33-k5",7,661,10,2,5,5,50,random,3,2,900,"max_iter",1724,"16,26,23,21,29,22,12,6,14|5,11,3,15,9,4,20,25|18,10,17,7,13|27,24,1,8,32,2,19|28,31,30","false","generated_inside_algorithm",1141,1141,72.617249,10,6,0,0,4,6,13,6.596701,10,0,"true","ok","",5.600000,16.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,6,10,6,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_8","ivns","A-n33-k5",8,661,10,2,5,5,50,random,3,2,900,"max_iter",1578,"26,30,17,14,24,5,13|10,7,8,21,3,18,23|32,11,9,15,25,27,16,29|20,31,4,28,22,1,19|12,2,6","false","generated_inside_algorithm",941,941,42.360062,10,9,0,0,1,9,17,2.546726,10,0,"true","ok","",4.300000,13.500000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_9","ivns","A-n33-k5",9,661,10,2,5,5,50,random,3,2,900,"max_iter",1731,"1,10,14,21,22,7,9|32,26,23,18,15,20,5,16,27|11,19,6,3,29,25,12,28|13,31,17,4,8|24,2,30","false","generated_inside_algorithm",985,985,49.016644,10,9,0,0,1,9,20,2.296851,10,0,"true","ok","",4.400000,13.900000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_10","ivns","A-n33-k5",10,661,10,2,5,5,50,random,3,2,900,"max_iter",1985,"18,24,20,26,21,5,23,13,14|1,32,4,3,25,11,27,2|28,22,8,16,10,29,6|12,7,15,19,30,9|17,31","false","generated_inside_algorithm",992,992,50.075645,10,9,0,0,1,9,13,3.406296,9,0,"true","ok","",4.800000,15.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,9,10,9,5,0,0,0,0,0,0,0,0,0,0
